o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set[o:id],o:item_set[dcterms:title],o:media[o:id],o:media[file],dcterms:title,dcterms:creator,dcterms:subject,dcterms:description,dcterms:publisher,dcterms:date,dcterms:type,dcterms:format,dcterms:identifier,dcterms:source,dcterms:language,dcterms:relation,dcterms:coverage,dcterms:alternative,dcterms:created,dcterms:available,dcterms:issued,dcterms:modified,dcterms:medium,dcterms:isPartOf,dcterms:hasPart,dcterms:isFormatOf,dcterms:spatial,dcterms:temporal,dcterms:bibliographicCitation,dcterms:provenance,bibo:annotates,bibo:owner,bibo:content,bibo:locator,bibo:numPages,bibo:number,bibo:pages,bibo:section,bibo:uri,bibo:volume,oc:location,oc:localUrl,oc:eventType,mads:birthPlace,mads:deathPlace,mads:fieldOfActivity,mads:fullerName,mads:hasDemonym,mads:hasRelatedAuthority,mads:hasVariant,mads:occupation,mads:useFor,mads:birthDate,mads:deathDate,mads:entityDescriptor,mads:honoraryTitle,skos:hasTopConcept,skos:prefLabel,skos:altLabel,skos:note,skos:definition,curation:location,curation:note,curation:status
28509,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28509,Still Image,dctype:StillImage,grisel@patrimonio.ohc.cu,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28541;28542,,Feliz Año Nuevo,S/A,Zarina,Tarjeta Postal de felicitación por el año nuevo con imagen de dos personas en un carrusel. En el anverso de la postal aparecen las palabras de felicitación en idioma ruso y en el reverso se muestra un mensaje en español.,,1974,,"13,8 cm. x 9,1 cm.",11948,,ru,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006574.jpg;ohcah_cptsgo_000006575.jpg,,,,,,,,,,,,,,,,,,,,,,,,,
28510,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28510,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28543;28544,,Feliz Año Nuevo,"Editorial Planeta;Savalova, E.;Ivanov, I.",Esferas;Árbol navideño;Moscú;Rusia;Editorial Planeta,Tarjeta Postal de felicitación por el año nuevo con imagen de adornos navideños. En el anverso de la postal aparecen las palabras de felicitación en idioma ruso y en el reverso se muestra un mensaje en idioma español.,,1974,,"10,3 cm. x 14,6 cm.",11949,,ru,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006576.jpg;ohcah_cptsgo_000006577.jpg,,,,,,,,,,,,Fotógrafo;Editor,,,,,,,,,,,,,
28511,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28511,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28545;28546,,Feliz Año Nuevo,"Editorial de Bellas Artes;Quesada, Eduardo;Imre, Ripely",Velas;Budapest;Hungría;Editorial de Bellas Artes,Tarjeta Postal de felicitación por el año nuevo con imagen de una vela encendida dentro de una copa.  En el reverso se muestra un mensaje en idioma español.,,1975;dic.,,"10,4 cm. x 14,6 cm.",11950,,hu;de;en;ru,,,,,,,,,,,,Hungría,,,,,,,,,,,,ohcah_cptsgo_000006578.jpg;ohcah_cptsgo_000006579.jpg,,,,,,,,,,,,Destinatario;Fotógrafo,,,,,,,,,,,,,
28512,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28512,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28547;28548,,XVII Aniversario del Triunfo de la Revolución,S/A,Cuba;Jefatura del Ministerio del Interior de Oriente,Tarjeta de felicitación por el advenimiento de XVII aniversario de la Revolución Cubana.,,1975,,"10,4 cm. x 14,6 cm.",11951,,es,,,,,,,,,,,,Cuba,,,,,,,,,,,,ohcah_cptsgo_000006580.jpg;ohcah_cptsgo_000006581.jpg,,,,,,,,,,,,,,,,,,,,,,,,,
28513,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28513,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28549;28550,,Feliz Año Nuevo,Editorial de Bellas Artes,,Tarjeta Postal de felicitación por el año nuevo con imagen de una vela encendida. En el reverso se muestra un mensaje en idioma español.,,1975,,"10,5 cm. x 14,7 cm.",11952,,,,,,,,,,,,,,Hungría,,,,,,,,,,,,ohcah_cptsgo_000006582.jpg;ohcah_cptsgo_000006583.jpg,,,,,,,,,,,,,,,,,,,,,,,,,
28514,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28514,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28551;28552,,Feliz Año Nuevo,"Editorial del Ministerio de Comunicaciones;Boykov, A.",Relojes;Moscú;Rusia;Editorial del Ministerio de Comunicaciones,Tarjeta Postal de felicitación por el año nuevo con imagen de un reloj en lo alto de la Torre Spasskaya en el Kremlin de Moscú y la bandera de la Unión Soviética. En el anverso de la postal aparecen las palabras de felicitación Año Nuevo en idioma ruso y en el reverso se muestra un mensaje manuscrito en idioma español y ruso para Guillermo Antigua.,,1975;dic.,,"14,7 cm. x 10,5 cm.",11953,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006584.jpg;ohcah_cptsgo_000006585.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28515,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28515,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28553;28554,,Feliz Año Nuevo,"Editorial del Ministerio de Comunicaciones;Covarrubias, Mauricio;Sadovski, A.;Kononenko, N.;Gorchakov, G.;Pegov, S.",Navidad;Moscú;Rusia;Editorial del Ministerio de Comunicaciones,"Tarjeta Postal de felicitación por el año nuevo con dibujo de esferas y navideños. En la parte delantera de la postal aparecen las palabras de felicitación en idioma ruso y en el reverso se observa un mensaje mecanografiado en idioma español de A. Sadovski, el Consejero de Ministro N. Kononenko y el Secretario del Partido G. Gorchakov para Mauricio Covarrubias. También se aprecian tres firmas.",,1975,,"10,6 cm. x 14,8 cm.",11954,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006586.jpg;ohcah_cptsgo_000006587.jpg,,,,,,,,,,,,Destinatario;Remitente;Consejero de Ministro;Secretario del Partido;Artista,,,,,,,,,,,,,
28516,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28516,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28555;28556,,Feliz Año Nuevo,"Editorial Planeta;Tolkachev, V.;Savalova, E.;Ivanov, I.",Muñecos;Moscú;Rusia;Editorial Planeta,Tarjeta Postal de felicitación por el año nuevo con imagen de un cartero (muñeco) parado en la nieve con su bolso y una carta en la mano. Al dorso de la postal se muestra un mensaje manuscrito en idioma ruso.,,1975,,"10,5 cm. x 14,1 cm.",11955,,ru,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006588.jpg;ohcah_cptsgo_000006589.jpg,,,,,,,,,,,,Artista;Fotográfo;Redactor,,,,,,,,,,,,,
28557,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28557,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28577;28578,,Feliz Año Nuevo,"Editorial de Bellas Artes;Tarasov, V.",Planeta Tierra;Adornos navideños;Moscú;Rusia;Editorial de Bellas Artes,"Tarjeta Postal de felicitación por el año nuevo con imagen de Papá Noel, un árbol de navidad y el globo terráqueo. En el anverso de la postal aparecen las palabras Feliz Año Nuevo en diversos idiomas y al dorso se muestra un mensaje manuscrito en idioma ruso.",,1976,,"8,9 cm. x 14 cm.",11956,,ru,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006590.jpg;ohcah_cptsgo_000006591.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28558,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28558,Still Image,dctype:StillImage,grisel@patrimonio.ohc.cu,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28579;28580,,Feliz Año Nuevo,"Editorial Plakat;Makridina, N.",Paleta de pintor;Moscú;Rusia;Editorial Plakat,Tarjeta Postal de felicitación por el año nuevo con dibujo de un viejo y una niña pintando una casa. En el anverso de la postal aparecen las palabras Feliz Año Nuevo en diversos idiomas y al dorso se muestra un mensaje manuscrito en idioma español de Sonia L. para Ana.,,1976;dic.,,"10,5 cm. x 14,8 cm.",11957,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006592.jpg;ohcah_cptsgo_000006593.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28559,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28559,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28581;28582,,Feliz Año Nuevo,"Editorial Plakat;Gorelo, V.",Moscú;Rusia;Editorial Plakat,"Tarjeta Postal de felicitación por el año nuevo y el 19 aniversario del Triunfo de la Revolución Cubana con imagen de algunas edificaciones del Kremlin de Moscú. En el anverso de la postal aparecen las palabras Feliz Año Nuevo en idioma ruso y al dorso se muestra un mensaje manuscrito en idioma español para Daly, Juanita y Remi de Tema.",,1977;dic.,,"10,4 cm. x 14,6 cm.",11958,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006594.jpg;ohcah_cptsgo_000006595.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28560,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28560,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28583;28584,,Feliz Año Nuevo,"Editorial del Ministerio de Comunicaciones;Kolesnikov, N.",Navidad;Torre Spasskaya;Moscú;Rusia;Editorial del Ministerio de Comunicaciones,Tarjeta Postal de felicitación por el año nuevo con imagen de adornos navideños y el Reloj de la Torre Spasskaya. En el anverso de la postal aparecen las palabras de felicitación Feliz Año Nuevo en idioma ruso y al dorso se contempla un mensaje manuscrito en idioma español de Jorge para su mamá.,,1977,,"10,3 cm. x 14,5 cm.",11959,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006596.jpg;ohcah_cptsgo_000006597.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28561,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28561,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28585;28586,,Feliz Año Nuevo,"Editorial de Bellas Artes;Lyubeznov, A.",Moscú;Rusia;Editorial de Bellas Artes,"Tarjeta Postal de felicitación por el año nuevo con imagen de Papá Noel rodeado de cartas de felicitación en varios idiomas. En el anverso de la postal aparecen las palabras Feliz Año Nuevo en diversos idiomas y en el reverso se muestra un mensaje manuscrito en idioma español de Mery para América, Chuchi, Alberto y sus sobrinos.",,1977,,9 cm. x 14 cm.,11960,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006598.jpg;ohcah_cptsgo_000006599.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28562,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28562,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28587;28588,,Feliz Año Nuevo,"Editorial de Bellas Artes;Poklad, N.",Edificios;Trineos;Regalos;Escaleras;Moscú;Rusia;Editorial de Bellas Artes,Tarjeta Postal de felicitación por el año nuevo con dibujo de Papá Noel arreglando las manecillas de un reloj. En la parte delantera de la postal aparecen las palabras Feliz Año Nuevo en idioma ruso y en el reverso se muestra un mensaje manuscrito en idioma español de Jorgito para sus primas Mirita y Wydma.,,1977,,9 cm. x 14 cm.,11961,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006600.jpg;ohcah_cptsgo_000006601.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28563,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28563,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28589;28590,,Feliz Año Nuevo,"Editorial del Ministerio de Comunicaciones;Ivanov, B.",Regalos;Moscú;Rusia;Editorial del Ministerio de Comunicaciones,"Tarjeta Postal de felicitación por el año nuevo con dibujo de una ardilla, un conejo y unas aves alrededor de una cesta de regalos. En el anverso de la postal aparecen las palabras Feliz Año Nuevo en idioma ruso y en al dorso se distingue un mensaje manuscrito en idioma español de Rupy para su hermana Miriam y el sello postal.",,1977;dic.,,"14,8 cm. x 10,4 cm.",11962,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006602.jpg;ohcah_cptsgo_000006603.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28564,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28564,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28591;28592,,Feliz Año Nuevo,"Editorial del Ministerio de Comunicaciones;Kashlev, A.",Árbol de navidad;Manzanas;Moscú;Rusia;Editorial del Ministerio de Comunicaciones,Tarjeta Postal de felicitación por el año nuevo con imagen de una vela encendida y adornos navideños. En el anverso de la postal aparecen las palabras Feliz Año Nuevo en idioma ruso y letras plateadas y en el reverso se observa un mensaje manuscrito en idioma ruso también.,,1978,,"10,5 cm. x 14,7 cm.",11963,,ru,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006604.jpg;ohcah_cptsgo_000006605.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28565,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28565,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28593;28594,,Feliz Año Nuevo,"Editorial del Ministerio de Comunicaciones;Dergilev, I.",Árbol de navidad;Moscú;Rusia;Editorial del Ministerio de Comunicaciones,Tarjeta Postal de felicitación por el año nuevo con imagen de una vela encendida en un candelero y adornos navideños. En el anverso de la postal aparecen las palabras Feliz Año Nuevo en idioma ruso.,,1978,,"10,4 cm. x 14,7 cm.",11964,,ru,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006606.jpg;ohcah_cptsgo_000006607.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28566,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28566,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28595;28596,,Feliz Año Nuevo,"Editorial Ucrania Soviética;Yakimenko, R.",Kiev;Ucrania;Editorial Ucrania Soviética,Tarjeta Postal de felicitación por el año nuevo con imagen de unos adornos navideños. En el anverso de la postal se muestran las palabras Feliz Año Nuevo en idioma ruso y al dorso se observa un mensaje manuscrito en idioma español de Jorgito para su tía Katy.,,1978,,"10,5 cm. x 14,6 cm.",11965,,ru;uk;es,,,,,,,,,,,,Ucrania,,,,,,,,,,,,ohcah_cptsgo_000006608.jpg;ohcah_cptsgo_000006609.jpg,,,,,,,,,,,,Autor,,,,,,,,,,,,,
28567,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28567,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28597;28598,,Feliz Año Nuevo,"Editorial del Ministerio de Comunicaciones;Gorlishev, S.",Copos de nieve;Niños;Rusia;Editorial del Ministerio de Comunicaciones,Tarjeta Postal de felicitación por el año nuevo con ilustración de Papá Noel y un niño en un metro. En el anverso de la postal aparecen las palabras Feliz Año Nuevo en idioma ruso y al dorso se aprecia un mensaje manuscrito en idioma español.,,1978,,"14,8 cm. x 10,5 cm.",11966,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006610.jpg;ohcah_cptsgo_000006611.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28568,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28568,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28599;28600,,Feliz Año Nuevo,"Editorial de Bellas Artes;Kanevsky, V.",Moscú;Rusia;Editorial de Bellas Artes,"Tarjeta Postal de felicitación por el año nuevo con dibujo de unos conejos en la nieve. En el anverso de la postal aparecen las palabras Feliz Año Nuevo en idioma ruso y por el XX aniversario del Triunfo de la Revolución Cubana, en el reverso se muestra un mensaje manuscrito en idioma español de Cosme.",,1978,,14 cm. x 9 cm.,11967,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006612.jpg;ohcah_cptsgo_000006613.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28569,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28569,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28601;28602,,Feliz Año Nuevo,"Editorial del Ministerio de Comunicaciones;Chemverikov, B.",Animales;Moscú;Rusia;Editorial del Ministerio de Comunicaciones,Tarjeta Postal de felicitación por el año nuevo con ilustración de Papá Noel junto a un niño y algunos animales. En la parte delantera de la postal se muestran las palabras Feliz Año Nuevo en idioma ruso y en el reverso se observa un mensaje en idioma español de T. Mujica para su madre Paquita.,,1978,,"10,5 cm. x 14,9 cm.",11968,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006614.jpg;ohcah_cptsgo_000006615.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28570,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28570,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28603;28604,,Feliz Año Nuevo,"Editorial del Ministerio de Comunicaciones;Dergilev, I.",Moscú;Rusia;Editorial del Ministerio de Comunicaciones,Tarjeta Postal de felicitación por el año nuevo con imagen de adornos navideños. En el anverso de la postal aparecen las palabras de Feliz Año Nuevo en idioma ruso y en el reverso se observa un mensaje manuscrito en idioma español de Jorge para Manolín.,,1978,,"14,8 cm. x 10,5 cm.",11969,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006616.jpg;ohcah_cptsgo_000006617.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28571,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28571,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28605;28606,,Feliz Año Nuevo,"Editorial del Ministerio de Comunicaciones;Kashlev, A.",Velas;Manzanas;Moscú;Rusia;Editorial del Ministerio de Comunicaciones,"Tarjeta Postal de felicitación por el año nuevo con imagen de una vela encendida, unas manzanas y adornos navideños. En el anverso de la postal aparecen las palabras de Feliz Año Nuevo en idioma ruso y en la parte trasera se muestra un mensaje manuscrito en idioma español de Jorgito para Laurita.",,1978,,"10,4 cm. x 14,6 cm.",11970,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006618.jpg;ohcah_cptsgo_000006619.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28572,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28572,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28607;28608,,Feliz Año Nuevo,"Casa Editorial de Arte;Shevchenko, I. V.",Adornos navideños;Rusia;Casa Editorial de Arte,"Tarjeta Postal de felicitación por el año nuevo con ilustración del oso Misha, mascota de los Juegos Olímpicos de Moscú 1980.",,1979,,"10,4 cm. x 14,6 cm.",11971,,ru,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006620.jpg;ohcah_cptsgo_000006621.jpg,,,,,,,,,,,,Fotógrafo,,,,,,,,,,,,,
28573,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28573,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28609;28610,,Feliz Año Nuevo,"Editorial del Ministerio de Comunicaciones;Panchenko, T.",Rusia;Editorial del Ministerio de Comunicaciones,Tarjeta Postal de felicitación por el año nuevo con imagen de unas campanas y adornos navideños. En el anverso de la postal aparecen las palabras de Feliz Año Nuevo en idioma ruso y en el reverso se aprecia un mensaje de felicitación manuscrito en varios idiomas.,,1979,,"10,4 cm. x 14,7 cm.",11972,,ru;es;en,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006622.jpg;ohcah_cptsgo_000006623.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28574,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28574,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28611;28612,,Feliz Año Nuevo,"Editorial Planeta;Gasparyantsa, V.",Moscú;Rusia;Editorial Planeta,Tarjeta Postal de felicitación por el año nuevo con imagen de un bosque cubierto de nieve en un lugar desconocido. En el anverso de la postal aparecen las palabras de felicitación en idioma ruso y al dorso se muestra un mensaje manuscrito en idioma ruso.,,1979;dic.,,9 cm. x 14 cm.,11973,,ru,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006624.jpg;ohcah_cptsgo_000006625.jpg,,,,,,,,,,,,Fotografía,,,,,,,,,,,,,
28575,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28575,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28613;28614,,Feliz Año Nuevo,"Editorial Planeta;Bulavsky, S.;Belovintseva, N.;Elina, T.",Moscú;Rusia;Editorial Planeta,Tarjeta Postal de felicitación por el año nuevo con dibujo de Santa Claus. En el anverso de la postal aparecen las palabras Feliz Año Nuevo en idioma ruso y en la parte trasera se observa un mensaje manuscrito en español de Mayi para su tía y sus dos primitos.,,1979,,"10,5 cm. x 14,8 cm.",11974,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006626.jpg;ohcah_cptsgo_000006627.jpg,,,,,,,,,,,,Fotógrafo;Artista;Redactor,,,,,,,,,,,,,
28576,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28576,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28615;28616,,Feliz Año Nuevo,"Editorial del Ministerio de Comunicaciones;Kudrin, P.",Cartas;Esferas;Aviones;Copos de nieve;Rusia;Editorial del Ministerio de Comunicaciones,"Tarjeta Postal de felicitación por el año nuevo con imagen de un buzón de correo, una carta y adornos navideños. En el anverso de la postal aparecen las palabras Feliz Año Nuevo en idioma ruso y en la parte trasera se muestra un mensaje manuscrito en español de Norali para Irma y familia.",,1979;dic.,,"14,8 cm. x 10,5 cm.",11975,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006628.jpg;ohcah_cptsgo_000006629.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
28617,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/28617,Still Image,dctype:StillImage,,True,4;24492,Colección de Postales de Santiago Gutierrez Oceguera,28637;28638,,Feliz Año Nuevo,"Editorial del Ministerio de Comunicaciones;Barannikova, V.",Árbol de navidad;Rusia;Editorial del Ministerio de Comunicaciones,Tarjeta Postal de felicitación por el año nuevo con imagen de una vela encendida sobre un candelero y adornos navideños. En la parte delantera de la postal aparecen las palabras de Feliz Año Nuevo en idioma ruso y al dorso se observa un mensaje manuscrito en idioma español para José y Cema.,,1979,,"10,4 cm. x 14,7 cm.",11976,,ru;es,,,,,,,,,,,,Rusia,,,,,,,,,,,,ohcah_cptsgo_000006630.jpg;ohcah_cptsgo_000006631.jpg,,,,,,,,,,,,Artista,,,,,,,,,,,,,
